"scramb"	"average_FC"
"RP11-424G14.1"	0.110577179287752
"RP11-124G5.2"	0.347916590176544
"RNU6-1267P"	-0.127808630717132
"AC079781.8"	-0.159662944737385
"RP11-163F15.1"	0.0413027090320835
"LAX1"	0.485982391155373
"SERPINI1"	-0.142899447527332
"XAGE2B"	-0.0824824631763128
"SFRP2"	-1.22806544840298
"LINC00479"	0.262200028448336
"RP11-378A13.2"	0.0974894627715102
"AC015987.1"	0.176765486094524
"IL26"	0.199787723522178
"RPL7P30"	0.233059055523461
"AP1S2"	0.179682400297984
"AC137723.5"	0.150200265529435
"AC079630.4"	0.204590920254522
"RP11-138I1.4"	0.262104242091874
"AL391357.1"	-0.221315329416762
"KCTD21-AS1"	0.303663559210877
"ADRA1B"	0.15217015837123
"RP11-1C8.5"	0.297166772570992
"RP11-799O21.2"	0.434320214286638
"RP11-451L19.1"	0.20176756747537
"RP1-95L4.2"	-0.0886940573265371
"RP11-794P6.3"	0.240814475817558
"IQCH-AS1"	0.477222853827777
"RP11-849F2.9"	-0.0207917472337774
"RP5-894A10.2"	-0.712419286239673
"CCNT2P1"	0.317167396569694
"C2orf91"	-0.00692220016381233
"RP11-14I17.2"	0.108252482955465
"SLC25A6P4"	0.55189314425273
"GTF2H4"	0.523527618287497
"TPRKBP2"	0.182319478486446
"RP11-331N16.1"	0.541671565127405
"RP11-139H15.1"	0.308808946921425
"MTND5P22"	0.145035614050012
"RP11-53I6.2"	0.328564886995219
"RPL23AP4"	0.201589187995923
"RP13-379O24.2"	-0.232742623140294
"RP11-447M4.1"	0.126899155859876
"RP11-44N11.1"	-0.375239891443807
"OR7E33P"	0.199084962645065
"RP11-60A8.1"	-0.526728723167138
"NPM1P13"	0.246915749917141
"CREB3L4"	0.458074621244575
"MVD"	-0.074031556955446
"RP11-239H6.2"	0.405577324880213
"CRYBG3"	0.13109982176444
"FTLP6"	0.172173466505373
"INPP5F"	0.15650060308105
"CTD-2339L15.3"	-0.1513246747826
"RNU2-57P"	0.621206002394418
"GPR158"	-0.342888266582639
"AC132803.1"	-0.167868890149494
"RP11-480I12.10"	-0.793453228290205
"AC079154.1"	0.487307074364786
"ENPP5"	0.543417149084038
"RP11-554L12.3"	-0.140275416975344
"CTD-2382E5.4"	0.691796361950684
"AC013402.4"	0.0150992106651506
"MARK2P15"	0.184482288152994
"SNORA35"	0.81391448911514
"MTUS2"	0.283747207477619
"CLEC10A"	-0.340594049509001
"PMS2CL"	0.0192833946632335
"CTD-3233P19.7"	-0.184186805017384
"OLIG3"	0.30310234415377
"RP11-167N5.5"	-0.0234851706053118
"MIR325"	0.0684142881899976
"AP000318.1"	0.0660850407135546
"PSMD7P1"	-0.170451061719065
"EDNRB-AS1"	-0.432524754765195
"AC005159.1"	0.193259660752532
"RP11-883A18.3"	0.593105976916688
"RNU6-1186P"	0.522473593171733
"RAI1-AS1"	0.252712275776744
"RP11-160H12.3"	0.213408709405072
"AC118282.4"	0.273811316217774
"RP11-305B6.3"	0.0172054578571021
"RRH"	0.0994670902926606
"AC062029.1"	-0.0196035579694566
"RAD51"	0.350512186504297
"DPPA2P3"	-1.17138275720294
"OR1F1"	-0.0505508892926729
"RN7SL345P"	-0.0975401947829591
"MIR346"	-0.0555762998427798
"RP11-325D15.2"	0.295251017556716
"RP11-1399P15.1"	0.180066134306988
"RP11-560A15.4"	-0.147162112133146
"RNA5SP206"	0.0932519221516334
"RP11-344B2.3"	0.13817835068916
"AL359836.1"	0.0632834044379407
"FAM188B"	0.0531143553720857
"BLVRB"	0.339559588176025
"NDUFS5P4"	-0.328973913254314
"C1orf143"	-0.0513587325921302
"NDUFC1"	0.224094521258405
"IGKV7-3"	0.0803840191669564
"FAM32B"	-0.228146613795037
"IGFL1P1"	-0.0291706198733864
"RP11-196D18.2"	0.142170370376817
"RP11-73E17.2"	0.254756302832719
"RP11-506H20.2"	0.346182171594181
"CTD-2196E14.3"	0.188762335725778
"SLC35G1"	1.87520395525004
"NTF4"	0.267365078430746
"CAPN7"	-0.212048526825369
"AC012513.6"	0.577776327332933
"ZNF48"	0.437916996084959
"EPB41L4B"	0.502738658310825
"AKR1B1P7"	0.148951766010184
"LARP1P1"	0.115984839940084
"NAV2-AS2"	0.466843179048055
"RNU1-149P"	0.107046146783033
"RNU7-91P"	-0.0679635780748913
"CTD-2049J23.3"	0.336352444238739
"HNRNPA1P41"	0.358729870329207
"RPS3AP39"	0.330295717448333
"GXYLT1"	0.414367694019675
"MTRNR2L8"	0.316348521208472
"RNA5SP76"	0.697019955653039
"PAPPA-AS1"	0.207556699868859
"RP11-738G5.2"	0.330294063230668
"EDDM3A"	0.445931158834425
"RP11-354K1.1"	-0.0869101808037783
"RP1-34B20.4"	0.0431918298721565
"RP11-430K21.2"	0.101063743377815
"RP11-573G6.2"	0.290641576614074
"ERCC6-PGBD3"	0.00469573039722989
"TMEM253"	-0.146910509348181
"RNA5SP61"	0.201582384557652
"CTC-339F2.2"	0.0390886867894095
"FLG"	0.422191976980559
"CTD-2012K14.3"	0.299603160333889
"KB-1958F4.1"	-0.222958903102907
"MAEA"	-0.15702582869295
"RP11-356I2.4"	0.385862843716469
"AP003774.1"	-0.382432439403532
"AC115617.2"	0.410398825006808
"RP11-504A18.1"	0.430228517806692
"RP11-329B9.4"	0.446415041582344
"ZSCAN21"	0.572676188646531
"FCER2"	0.332970350897166
"TYW1B"	0.655006025028793
"PEX5L-AS1"	0.381696010483924
"PARP1"	0.233442821677466
"AC114877.3"	0.396082378190769
"SNORD115-10"	-0.334167513423604
"TGM6"	0.000402468555420171
"HMGB1"	0.435760362286818
"ELP4"	-0.0893987144004634
"RP11-146E23.2"	0.119521710127535
"U91328.2"	0.471835877994165
"SLC19A3"	0.416907994548534
"RP11-304C12.4"	0.720027359887075
"LL22NC03-102D1.16"	0.385924447889701
"HARS"	0.383417684038361
"RP11-378N18.1"	0.369470407229924
"RP11-340I6.1"	0.263932146099385
"NDUFA3"	0.43801818154373
"AC020626.1"	0.498937069838197
"MTATP6P9"	0.508165489005101
"C6orf165"	-0.303362560885717
"OR5E1P"	0.278099034956264
"ULK2"	0.606738563008389
"RP11-373A6.1"	0.246797777774202
"CD58"	0.0512038364763724
"FTH1P10"	-0.0993059060030492
"AC093787.1"	0.315313574348676
"RP5-1113E3.3"	0.772967655514593
"AC007040.8"	-0.0592041762721291
"XX-CR54.1"	0.225823108752927
"OPN1LW"	0.275553142862488
"AC008267.1"	0.403074142461913
"RP1-60G11.1"	0.323805120271786
"MYL6"	0.0684225706999812
"RP11-161D15.2"	0.186803772923654
"EGF"	0.309283233549305
"MIR4466"	0.255196820929202
"MFSD7"	0.132540127583717
"NBEAP3"	0.251071899487147
"RP11-548O1.3"	0.329101170468174
"GPM6BP2"	-0.130126581278683
"SLC35B1"	0.353518790791202
"ZBTB49"	0.24225870382141
"BX664739.1"	0.341788895578664
"CRTC3"	0.345352931437493
"MTMR1"	0.0824631305137078
"HOXD4"	0.344608669894622
"AC009237.4"	0.132535662484968
"RNU6-334P"	-0.0364889742049538
"RPIAP1"	0.0631123698950869
"EXOC3"	-0.0624825036947715
"LL22NC03-N14H11.1"	0.14909035580046
"RP4-694B14.5"	0.193768074684812
"RP11-527H14.2"	0.46031496147585
"FGF11"	0.295159635714606
"POLR3D"	0.224260439995567
"AC003681.1"	-0.0223196877719025
"RP11-729I10.2"	0.0974752827865674
"TIMM8BP2"	0.303624135238324
"PSMA6P2"	0.315209685231492
"CUBN"	0.000368038466065628
"RP11-664D7.4"	0.711017480112702
"NID1"	0.303990709586702
"NAV2"	0.182668269097558
"ASPRV1"	0.162649707959342
"RP11-61A14.2"	0.401117340023447
"RP11-144F15.1"	0.29383960570029
"AC107025.1"	0.280061128792592
"RP11-260M2.1"	0.0330969125729464
"RNU4-62P"	0.247203196745564
"RP1-102K2.8"	0.516621738138553
"OR6D1P"	0.129497080076654
"OR10H4"	0.0625343763605153
"RPS17P11"	0.500788898101112
"OR7E149P"	0.322209991666311
"LRRC69"	0.418488453914045
"MIR4757"	0.477451418972547
"VRK3"	0.433910060699046
"RP11-1141N12.1"	0.461081261318468
"WASH4P"	0.40944073174625
"SNORA52"	0.416482163908473
"FTLP2"	0.566643614421565
"RP3-414A15.2"	0.153106141937516
"RP11-127I20.5"	0.37816339628396
"RP11-317N8.4"	0.060003443239297
"TMEM38B"	0.27563405419709
"RP11-74C13.4"	-0.548473168568684
"RP11-1437A8.3"	0.208814972123641
"FSTL4"	0.362983070935316
"PRORSD1P"	0.577019724460175
"RP11-266E6.3"	0.292244949909539
"ZNF711"	0.246342005501837
"AC022596.6"	0.250269792958637
"SERPINE3"	0.434801213101139
"CTC-325H20.7"	0.327177011343537
"ZNF490"	0.296780471635801
"APC"	0.060963658164286
"ANKRD36"	0.0711422674879914
"RP11-220I1.2"	-0.157261563163417
"RNU6-69P"	0.587847030744598
"RP11-347C12.3"	-0.468177085630619
"RN7SL383P"	0.308904125141132
"RP11-32B11.2"	-0.105501378179683
"CCDC171"	-0.0288207287672344
"USH1G"	0.0116150035771041
"RN7SL220P"	-0.68326812818998
"AL671883.1"	0.346751568963051
"MIR5708"	-0.276642257541095
"RNF185-AS1"	0.233593055190981
"CDKN2B-AS1"	-0.937879731873189
"RPL5P20"	-0.170619699279781
"GPR19"	0.181112132228305
"RP11-437L7.1"	0.450879976094607
"CLPB"	0.223964500367632
"CYP2C59P"	-0.780324438830211
"RPP40P1"	-0.624211216074
"RN7SL20P"	-0.00316287178284527
"RAB6A"	0.092994357326134
"CTB-33G10.1"	-0.261064043354958
"MIR2053"	0.0496168866207235
"TMPRSS11B"	0.391345202909048
"RNU6-1316P"	0.428100768054108
"RPS15AP18"	0.341969920615298
"CTD-2008P7.9"	-0.199741108632452
"HNRNPLP1"	0.0815478825067714
"CTD-2340D6.2"	0.898434122538221
"RPS29P2"	0.245359317890754
"KB-1410C5.4"	0.415699676631571
"RNU6-177P"	-0.000502965003887238
"RP1-92O14.3"	-0.017779156836845
"AL133247.3"	-0.194332577012763
"GS1-594A7.3"	-0.0435664567097345
"TRMT2B-AS1"	-0.0951105166230304
"SHC1P2"	-0.10035127726079
"RP11-42A4.1"	-0.0790289805115325
"AMOTL2"	0.484724862856793
"RP11-520D19.2"	-0.0343439310435916
"AC114752.1"	0.0182438663130722
"CTD-2182N23.1"	-0.997972309887419
"OR2M4"	0.631366213180539
"MIR3671"	-0.318014598507474
"RDH13"	0.210203427348524
"TMEM55A"	0.0281684498277535
"ATXN10"	-0.224961368580797
"MMRN1"	0.388528824417296
"UGP2"	0.286226370290034
"PRSS48"	0.284091243276261
"ATP5J2"	-0.290392842661136
"DDX11"	0.0357544091273534
"RP11-98D18.7"	0.04200698688284
"MRPS18A"	-0.00650980461710416
"COMTD1"	-0.0863299339530922
"CTD-2313F11.2"	0.19864631476709
"RP11-159C21.4"	-0.0151909545714991
"SCYL2"	0.870229584591108
"CTD-2151A2.3"	-0.120376598632234
"CLEC4G"	0.43775372268511
"AC190387.1"	-0.0333771475024836
"TCEB1P17"	0.117319057360963
"PLCXD2"	0.0596987823366203
"ZNF275"	-0.619190458624302
"LINC00882"	0.532210196315928
"RP11-42D20.1"	0.408442490219695
"RP11-259G18.3"	0.151596953969095
"WTIP"	0.682194606699736
"U1"	0.0845916389928167
"LL22NC03-80A10.6"	0.0599450433415106
"HNRNPA3P3"	0.193164669866287
"AC079145.4"	0.269039478716208
"RP11-711C17.2"	0.0962223624168729
"RP11-96B2.1"	0.334812294818204
"AC005077.5"	-0.186307158945768
"PLEKHA3"	0.169645440525789
"LY6K"	0.297970103335971
"RP11-1124B17.1"	0.473000523200918
"SLC5A1"	0.583262658487026
"GPX2"	-0.157309749823102
"KANK4"	0.720979538802614
"RNU6-802P"	0.14825801836984
"RP5-905H7.4"	0.197823954760309
"RPL7P4"	0.457827221287446
"RNU6-1263P"	0.253689535738167
"RP5-1107A17.2"	0.547439187472769
"NUPL1"	0.0404805797050074
"ANKRD34C"	0.584231679681795
"LINC00083"	0.311641411533452
"MTCYBP2"	-0.317449938151502
"AC099552.4"	-0.0813864869412427
"FARSBP1"	0.210877454231005
"C7orf33"	-0.0783736801155659
"HDHD1P1"	-0.220231856221641
"ETS1"	-0.141526956380302
"RP4-765H13.1"	-0.143290483149978
"RP11-536C10.3"	-0.202330207928852
"DTL"	0.0856401279326012
"BMS1P1"	-0.0158954157275335
"RNU6-295P"	-0.254361730084878
"ATP5J2P6"	-0.00403682748895149
"CTDNEP1"	-0.0084797972567011
"RP11-466A19.1"	0.290366387814335
"GSTM5P1"	0.120783509953765
"RN7SL670P"	0.609850099610134
"RNU6-1325P"	0.173719828190176
"AP001350.1"	-0.307055199309416
"EFHB"	0.00567744144493846
"RP11-5N19.3"	0.0433742047636661
"B3GALNT2"	-0.0757148362880127
"RP5-915N17.3"	0.04659107014311
"RP11-168C9.1"	0.124721396164813
"RP4-597A16.3"	0.105644399932605
"RN7SL273P"	0.00340441811755059
"RP3-382I10.3"	-0.0680849522214439
"AC128677.4"	-0.24276734684076
"LINC00960"	-0.0536762356250356
"AC004947.2"	0.0230276516867216
"AC003035.1"	-0.188219530795235
"AC090044.2"	0.0270214627128964
"RP13-585F24.1"	0.846178204925122
"FAM193A"	0.372265025380341
"TTLL7-IT1"	-0.162927159513852
"BST1"	0.173383971110962
"ARMCX6"	-0.229279609730377
"RP11-96D24.1"	0.616932485215034
"CEACAM22P"	-0.313738498376917
"C4BPAP2"	0.70017435310807
"NDUFS5P6"	-0.229703597593826
"FCGR1B"	-0.321265878342597
"RP11-10N23.2"	0.182492827680982
"RP11-325E14.5"	0.394982960816633
"AKT3"	0.221012363629155
"AL161751.1"	0.323310658952988
"RP1-249H1.3"	0.332678897602255
"DDX18P6"	0.147830292104711
"AL590285.1"	0.419371041412674
"TRAJ9"	0.615927829428448
"RP11-399F2.2"	0.240958266372694
"RP11-93K22.13"	-0.281792992973198
"TBC1D3G"	0.412151407357471
"ACAT1"	0.130106095525883
"AC139887.4"	0.112957005291485
"WI2-2334D6.1"	0.38159715421064
"UBASH3B"	-0.127827706795754
"DUSP2"	0.345482472694998
"GLI3"	0.253845824795482
"COPE"	0.737151391768301
"RNU7-81P"	0.0430800804690652
"AL035706.1"	-0.25363052816595
"ZNF219"	-0.0738827533076078
"FUBP3"	0.362896678878202
"RP11-715F3.2"	0.351889284708272
"AL354978.1"	0.138705838112463
"PEX12P1"	0.0706371434971958
"RP11-467I20.4"	0.561858660403029
"SNX5"	0.13923453893121
"PRMT3"	0.142924568153586
"RP11-677M14.6"	-0.0345232369683562
"AL589736.1"	-0.0993714486843521
"HNF1A-AS1"	0.220156948943013
"RP11-71J2.1"	0.00117317555926864
"RP13-104F24.3"	-0.261022254204292
"ABCC5-AS1"	0.709487098055301
"ZNF720"	-0.0872541695214606
"RP11-26J3.1"	0.83612978496751
"SLC9A3P1"	0.783801423540664
"AP006222.2"	0.162304799468302
"RNA5SP142"	0.164983782383218
"RNU6-1033P"	0.225988021651032
"RP11-412H9.2"	0.706169781927634
"MIR1343"	0.783691345496281
"RP11-2N1.1"	0.650861682055405
"CTB-39G8.2"	0.121228614212156
"CTC-347C20.2"	0.32543351064364
"FAM27D1"	0.277112549782467
"XKRYP4"	0.49133843529246
"RP11-399J13.3"	-0.348020800559017
"RP11-399K21.5"	-0.00662011596342582
"RP11-415J8.3"	0.313241221995401
"AC111155.1"	0.469228994895612
"RP11-100M12.1"	0.358376140737282
"RNU6-1189P"	0.435636695196756
"RP11-128A6.3"	0.672763977924945
"DSTNP4"	0.00349406397398596
"AC068483.1"	-0.738735411803407
"PHYHIPL"	0.49337474091231
"RNA5SP304"	0.250586632809176
"SSX2IP"	0.272357972645292
"RP1-72A23.3"	0.234229940383237
"BCL7B"	0.262608533955252
"RP1-283K11.3"	0.518238881194916
"KARSP2"	-0.505705588799647
"LAMTOR3P1"	0.0400516263321234
"DCAF10"	0.52738381268789
"TMSB15A"	-0.0776277386785704
"ARL6IP6"	0.461511050116869
"TSSK5P1"	-0.98832690414605
"RP13-30A9.2"	0.352742654019196
"AC092850.1"	0.547483074483596
"RP11-100E13.3"	-0.0182597534527019
"C1orf194"	0.232500187734392
"RP4-583P15.10"	1.06897776759378
"RP11-308D13.3"	0.258103506882522
"MRPS33P4"	0.0464522720748518
"RP11-561C5.5"	-0.629486117158365
"ZNF619"	0.492481401160285
"RP11-134E15.2"	0.280034281581717
"AC018495.3"	-0.0912525450531047
"RP11-49K24.8"	0.228635304210674
"KRTAP8-3P"	0.0506232278224436
"EEF1A1P25"	-0.256776893215165
"RP11-809F4.3"	0.440984957127045
"RP11-78O22.1"	0.328157876330706
"BVES-AS1"	0.177384338377565
"TTC31"	0.137687017750799
"PKNOX1"	0.332401770786644
"TRMT6"	-0.304901721512691
"TRAT1"	0.435880937843433
"RNU1-139P"	-0.560724307401883
"U40455.1"	0.687553421569204
"RP13-192B19.1"	-0.424397503825428
"RNA5SP452"	0.26260652026557
"RP5-859I17.2"	0.31791138762577
"PDCD6"	0.422383891331759
"AC087380.14"	0.0786767628633478
"OR2Q1P"	0.703519681671155
"RP5-1097P24.1"	0.162018545574466
"AC087294.2"	0.351274295757902
"RP11-70F11.8"	0.126534264147895
"AC004004.2"	0.56990334811691
"TTTY23"	0.268204948697002
"KRBOX4"	0.317316834318933
"AC073331.2"	-0.33140068480728
"RP11-96J15.1"	-0.214567684191694
"KLHL9"	0.571625936331291
"YWHAQP9"	0.256418260900949
"MED28P8"	0.820485339979827
"WDR48"	0.298481389412143
"ATP5E"	0.388931050878383
"AC103809.2"	0.412865000023023
"HK3"	0.0344882188961998
"BMPR2"	0.301473931011066
"RP11-15J10.9"	0.200702037174986
"IGKV2D-10"	0.234346091980441
"HIST3H2BA"	-0.760401970799782
"RP11-1145L24.1"	0.0271864463581666
"RN7SL793P"	0.500012375250089
"RP11-203F10.5"	0.693542252527355
"RSPH1"	0.551287932423118
"NFE2L1"	0.299043986316217
"RP11-958J22.2"	0.282965040442931
"NICN1-AS1"	0.13195733524366
"C12orf10"	0.207061102862399
"RBM4"	0.270960604594754
"RP11-583F2.2"	0.164428526384889
"DGCR6"	0.0385515699864601
"KRT8P13"	0.347082259695707
"ACBD4"	0.339361071406271
"HOXB3"	0.197659598324538
"RP11-160C18.4"	-0.343493950290796
"RP11-145A3.1"	0.320858446378455
"RP1-140A9.1"	0.146091194310912
"VN1R65P"	0.169997151490486
"RPL18AP2"	-0.960116191655273
"ADAMTS18"	-0.0312390038658211
"EPB41L3"	0.408418817277679
"IL17RD"	0.440803924311563
"TRPC1"	0.211241397344475
"RP11-98D18.3"	0.0828732837319929
"RP11-692C24.3"	-0.0916467373684898
"IFT74"	0.122786691981068
"IGHJ3P"	0.218645159989892
"FAN1"	0.492291050431074
"SNORD116-26"	0.00274459636127756
"FAM205B"	0.180950653153803
"MARCKSL1P1"	0.539094615313955
"RP11-775A1.2"	0.172577933345379
"RP11-350J20.5"	0.726682730760842
"IRS4"	0.371533124865123
"RP11-192C21.1"	-0.593001345123024
"RP11-713C5.1"	0.0877424353406057
"MIR1302-11"	0.133965138615221
"IFNA1"	0.0375449027111088
"RP11-236P24.3"	-0.109486887093872
"PRPF38A"	-0.33624192104859
"FEN1P1"	-0.0683535230111868
"RP11-159G9.5"	-0.0825754249293166
"LRRFIP1"	0.439167997925631
"RP5-1172N10.4"	0.0463680871784356
"TSPY20P"	0.0487626553461568
"RP11-406D1.2"	-0.539318877206309
"SPG20"	0.337900804543394
"RNU6-708P"	0.407047428153003
"RNU6-1077P"	-0.0643164712962479
"MIR548AV"	0.319880593880166
"AL022341.1"	-0.14412841519798
"RCC2P7"	-0.384819107349421
"AC007278.2"	0.0724426676283114
"LINC00489"	0.268470825093255
"WBP2NL"	0.150132963692321
"RP3-388E23.2"	0.433302768255214
"CORT"	0.584629506017686
"RNU6-70P"	0.743478664256017
"RP4-763G1.1"	0.166091197208579
"RP11-383J24.2"	0.404497972463715
"PIK3CA"	0.05178952290341
"TANC2"	0.291700628718065
"RP11-573G6.9"	0.449203118087586
"ZNF383"	1.1215143961734
"RP11-90H3.2"	-0.0382919008011973
"AC087237.1"	0.0982237683128682
"MED28P7"	0.198503412535933
"RP11-478B9.1"	-0.457048619815235
"RP1-149A16.16"	0.0604664591774434
"HPRTP4"	0.090809418512448
"SMC1A"	0.116061445293682
"RP11-414B7.1"	0.347646239185669
"RP11-397J20.1"	0.853357397087203
"AC017104.4"	-0.813947366355305
"RNU5F-8P"	0.235249600926762
"RN7SKP268"	0.142128565327588
"DLGAP3"	-0.0280460041579245
"RNU6-413P"	0.0428445658691783
"ZNF859P"	0.372897799877193
"BX004987.1"	-0.0740960545508682
"RP13-516M14.2"	0.269665120539666
"LPAR5"	0.341868962204459
"SMG1"	0.198138050098526
"NCR3LG1"	0.104757898353295
"MIR3132"	0.0792608446398372
"CTC-503J8.6"	-0.237468017517589
"RP5-867C24.1"	0.284019715054526
"RP5-867C24.1"	-0.104660105508343
"MIR3689A"	0.079024170144979
"AC114755.2"	0.433667136566011
"MTCO3P1"	-0.169952560608214
"AC074091.1"	-0.0563198183993282
"SNORA18"	0.191250747802401
"RP11-218E20.2"	-0.549836229361135
"PPIA"	0.115324026821938
"RP5-898J17.1"	0.703731107487247
"HNRNPRP2"	0.0414553730222575
"RP11-1180F24.1"	0.00481477998274332
"RP11-141O11.1"	0.416781492203765
"RP11-761I4.3"	0.11503610797561
"RP11-279N8.1"	0.284216306294495
"SNORD114-2"	-0.132256733784625
"CKS1BP5"	-0.0898983711429217
"TAF10"	0.225838403071896
"RP11-79O8.1"	-0.183887229773871
"FRMD8"	0.329859621860105
"AC108025.2"	0.469523202606671
"PABPC3"	-0.181603258588235
"RN7SL80P"	0.62057194759648
"CCDC92"	0.418907371163356
"RP11-991C1.1"	0.146678866015723
"RP11-15H20.3"	-0.205944577973632
"KB-1517D11.4"	-0.323237567750963
"TNFSF4"	0.162215282613588
"RP1-76C18.1"	0.0429360527782773
"ZNF736P10Y"	0.50659766750997
"SNORA56"	0.268746241779834
"RP11-484D2.4"	-0.0243683823288061
"ZFYVE16"	0.161138571139716
"CLEC18C"	0.157351333609353
"GNG2"	0.338560876671571
"SNORD109A"	0.455992507147199
"RN7SKP111"	-0.228587911710551
"MIR520E"	0.19673253263502
"SH3BP1"	0.144230351637349
"GFI1"	0.251132252735753
"FAM210A"	0.408553201366575
"MIR3607"	0.195409600122097
"HMGXB4"	-0.0657942515764165
"CCL13"	0.302750124472877
"RNY1P5"	-0.11511338418316
"RNU6-1199P"	0.184976854874439
"PPP1R26P2"	0.319680948252714
"SDC3"	0.308235614333527
"RP1-29C18.8"	-0.195575043389525
"YWHAZP2"	-0.709601344440578
"CTC-379B2.4"	0.170408117345755
"RP11-255G21.1"	0.358912262989583
"PCDHA9"	0.0542603351828692
"HLA-DPB2"	0.0642640944540876
"RNU6-154P"	-0.299194678439815
"RNA5SP398"	0.266174243874726
"RP11-61D3.1"	-0.128921990986258
"CTD-2288F12.1"	-0.00711178244479244
"RP11-430H10.4"	0.197536026703539
"CDH12P3"	0.523124603640128
"RP11-171I2.2"	-0.418069573460815
"RP11-263K4.4"	-0.348756444318328
"PM20D2"	-0.421323790767209
"KCNQ5-AS1"	0.513626829044438
"USP45"	0.293501116964801
"PRODH"	0.24594085517203
"POLR3H"	-0.0514346153025183
"MYADM"	-0.129910338665836
"RALYL"	0.312669172483807
"AC004840.8"	0.43249564464528
"CDR1"	-0.164523855220801
"RP11-315A17.1"	0.271695335214112
"RNU2-61P"	0.350810532265639
"RP11-44K6.3"	0.0903335922419747
"CCDC137"	0.222695791040465
"FAM129A"	0.279065639388077
"IGLV2-33"	0.000914437574324173
"RP11-114O13.1"	0.18952169045943
"UBE3B"	0.133596376535459
"RP3-388N13.2"	-0.762914427531108
"ABHD8"	-0.0449596917967044
"SIAH3"	-0.0330967928074963
"RNU6-784P"	0.615924704275748
"TLR1"	-0.153316719907359
"ATP5G2"	0.179442016830276
"LINC00519"	-0.0777714446830366
"RP11-444J21.2"	0.0434472086947298
"RNU6-464P"	0.648390505118182
"TXNDC9"	0.457450212422215
"MIR4795"	0.426852600823137
"RP5-963E22.5"	-0.235679269740604
"HMG20A"	0.48008656389422
"AC005701.1"	-1.15543101346478
"RP11-585F1.8"	-1.04908428420332
"NBPF21P"	-0.255371886467075
"RP11-148M9.1"	-0.266260240529616
"RP11-252I14.2"	0.0820559453718995
"TBC1D3P1-DHX40P1"	0.340169988498568
"RNU4-28P"	0.336265601587651
"BRMS1"	0.221660198305664
"LINC00700"	0.213887226849417
"RP11-893F2.15"	0.554862717075234
"RP11-432M8.15"	0.0843968686080877
"AC108057.1"	0.213573345635563
"RP11-690I21.3"	0.62414039559199
"SCEL-AS1"	0.303109930004485
"LINC00486"	0.455654813246272
"XXbac-B33L19.4"	0.378527115989933
"C2orf68"	0.393976679791743
"RP11-6E9.4"	0.698969805825992
"RP11-162J8.2"	0.133393970933097
"RP11-97C18.1"	0.392715311177093
"RP11-216N14.8"	0.063720113687278
"AC074389.9"	-0.0134158189227403
"FERMT1"	0.229393424164537
"RP11-11D8.3"	0.395898678410377
"XXbac-BPG27H4.8"	0.308828253601503
"TSR3"	0.109508996644719
"RP11-793K1.1"	-0.192602870694093
"RN7SL255P"	-0.046094556931054
"RP11-57H14.4"	-0.211633885241786
"FTH1P2"	0.406368178102229
"PIAS1"	0.50384757611715
"AL118508.1"	0.797556767403261
"SECISBP2"	0.935295734366457
"RP11-459I19.1"	0.146369168384928
"AC116407.1"	0.405200426335924
"MTA3"	0.665574522650943
"AC006499.1"	0.286878719367325
"RP11-363D24.1"	0.177589855487981
"AC068279.2"	0.222466956415424
"RP11-695J4.2"	0.479827132212763
"CTA-407F11.7"	0.18633447640219
"ERCC2"	0.413520503703608
"RP11-329B9.1"	0.454127878391365
"AC069213.4"	0.488723989052342
"CTB-147C22.3"	0.39121861906629
"NDUFS2"	0.266167736728103
"ATP5C1P1"	-0.0514228551519124
"FOXJ2"	0.654630379358787
"C5orf64"	0.0029772116449264
"RPAIN"	0.420625262616053
"IFNA22P"	0.392132850699152
"RP11-647O20.1"	0.092719927813734
"RP11-485M7.1"	0.219703400588232
"NRARP"	-0.0623660796917889
"RP11-736I10.2"	0.146618389388551
"RP11-331O9.5"	0.683811070651904
"RNA5SP94"	0.0601216037865434
"FXYD4"	-0.202831667020673
"PRDX2P1"	-0.122247531790275
"FLYWCH1P1"	0.0164260134363615
"TMC8"	0.176967715140106
"RP11-344N17.11"	-0.139184813567765
"LINC00492"	0.0709562827832293
"RP11-655M14.12"	0.522279072880455
"TYW3"	0.240293982276475
"AL355390.1"	-0.0409375417464916
"RP11-145M9.6"	-0.0645199573892822
"FAM32A"	0.2131881958032
"RP11-575G13.2"	0.187481277809209
"RP11-465N4.5"	0.494226546498673
"AL135784.1"	0.212827940632744
"RP11-47G11.2"	0.153096918237167
"C17orf107"	-0.0727148776269688
"OR4V1P"	0.00139913113831517
"TMEM212-IT1"	0.276889224255557
"RP11-197K3.1"	0.625663644115616
"COX6B1P1"	-0.658760725426576
"AC012003.1"	-0.129928737446275
"NXNL2"	0.265322878677064
"RNA5-8SP3"	0.771739435376969
"C16orf97"	0.0219628725161912
"RNU2-66P"	0.100694898868556
"RP11-323H21.3"	0.133886373091349
"C17orf99"	-0.143868019116496
"LRCH4"	0.0821910008160749
"AC092614.2"	-0.0953002921929851
"RNA5SP219"	0.0861839378734021
"DVL2"	0.0785037167283449
"RNU6-112P"	-0.0825173348706457
"KRTAP4-8"	0.349426550758537
"WI2-87327B8.1"	-0.506620869842827
"ZNF202"	0.332628082714434
"AC046143.3"	0.333064352305315
"AC092301.3"	0.181439151560324
"NXF1"	0.497279673018029
